Evolutionary Prisoner's Dilemma Tournament Results
Generated on,2025-06-06 15:51:43
Termination Probability,25%
OpenAI Model Used,gpt-4o-mini-2024-07-18
Gemini Model Used,gemini-2.5-flash-preview-05-20

SECTION 1: POPULATION HISTORY
Phase,Alternator,Bayesian,Gemini,GenerousTFT,Gradual,GrimTrigger,OpenAI,Prober,Random,SuspiciousTFT,TitForTat,WinStayLoseShift
Phase 1,2,2,2,2,2,2,2,2,2,2,2,2
Phase 2,2,2,2,2,2,2,2,2,2,2,2,2
Phase 3,2,2,2,2,2,2,2,2,2,2,2,2
Phase 4,2,2,2,2,2,2,2,2,2,2,2,2
Phase 5,2,2,2,2,2,2,2,2,2,2,2,2

SECTION 2: STRATEGY PERFORMANCE BY PHASE
Phase,Strategy,ScorePerMove,ScorePerMatch,TotalScore,TotalRounds,MatchesPlayed
Phase 1,TitForTat,2.778,9.239,425,153,46
Phase 1,GenerousTFT,2.75,10.522,484,176,46
Phase 1,OpenAI,2.707,8.239,379,140,46
Phase 1,WinStayLoseShift,2.7,9.978,459,170,46
Phase 1,Gemini,2.67,11.609,534,200,46
Phase 1,Bayesian,2.649,9.848,453,171,46
Phase 1,Gradual,2.588,10.913,502,194,46
Phase 1,Prober,2.557,9.674,445,174,46
Phase 1,GrimTrigger,2.557,10.283,473,185,46
Phase 1,Alternator,2.468,9.978,459,186,46
Phase 1,SuspiciousTFT,2.424,8.957,412,170,46
Phase 1,Random,2.279,8.87,408,179,46
Phase 2,GenerousTFT,2.77,13.065,601,217,46
Phase 2,Gemini,2.762,9.848,453,164,46
Phase 2,TitForTat,2.762,10.087,464,168,46
Phase 2,WinStayLoseShift,2.743,10.674,491,179,46
Phase 2,OpenAI,2.732,13.304,612,224,46
Phase 2,Gradual,2.696,10.609,488,181,46
Phase 2,Random,2.644,10.804,497,188,46
Phase 2,GrimTrigger,2.636,10.543,485,184,46
Phase 2,Bayesian,2.628,7.826,360,137,46
Phase 2,Alternator,2.492,9.804,451,181,46
Phase 2,SuspiciousTFT,2.44,10.609,488,200,46
Phase 2,Prober,2.42,8.891,409,169,46
Phase 3,TitForTat,2.751,10.348,476,173,46
Phase 3,Bayesian,2.713,12.739,586,216,46
Phase 3,WinStayLoseShift,2.706,8.413,387,143,46
Phase 3,Gradual,2.702,10.043,462,171,46
Phase 3,Alternator,2.688,9.0,414,154,46
Phase 3,GenerousTFT,2.672,11.5,529,198,46
Phase 3,Gemini,2.642,8.5,391,148,46
Phase 3,OpenAI,2.633,8.413,387,147,46
Phase 3,GrimTrigger,2.626,9.935,457,174,46
Phase 3,Prober,2.573,9.565,440,171,46
Phase 3,SuspiciousTFT,2.552,10.761,495,194,46
Phase 3,Random,2.402,8.826,406,169,46
Phase 4,Bayesian,2.774,9.891,455,164,46
Phase 4,GrimTrigger,2.755,9.283,427,155,46
Phase 4,TitForTat,2.745,11.217,516,188,46
Phase 4,GenerousTFT,2.725,11.848,545,200,46
Phase 4,Gemini,2.721,11.652,536,197,46
Phase 4,WinStayLoseShift,2.701,9.63,443,164,46
Phase 4,Gradual,2.686,9.87,454,169,46
Phase 4,Prober,2.626,12.217,562,214,46
Phase 4,SuspiciousTFT,2.571,9.0,414,161,46
Phase 4,OpenAI,2.558,7.674,353,138,46
Phase 4,Random,2.518,10.457,481,191,46
Phase 4,Alternator,2.48,9.652,444,179,46
Phase 5,Gemini,2.795,13.065,601,215,46
Phase 5,TitForTat,2.794,9.413,433,155,46
Phase 5,WinStayLoseShift,2.766,10.522,484,175,46
Phase 5,SuspiciousTFT,2.757,8.87,408,148,46
Phase 5,GrimTrigger,2.743,10.674,491,179,46
Phase 5,GenerousTFT,2.733,11.348,522,191,46
Phase 5,Bayesian,2.726,12.565,578,212,46
Phase 5,OpenAI,2.654,9.0,414,156,46
Phase 5,Gradual,2.629,10.0,460,175,46
Phase 5,Prober,2.52,10.957,504,200,46
Phase 5,Alternator,2.497,9.065,417,167,46
Phase 5,Random,2.312,10.0,460,199,46

SECTION 3: COMPLETE MATCH AND ROUND DATA
Phase,Match,Round,Agent1,Agent2,Move1,Move2,Payoff1,Payoff2,Reasoning1,Reasoning2
Phase 1,34,1,TitForTat_2,Gradual_1,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 1,34,2,TitForTat_2,Gradual_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 1,34,3,TitForTat_2,Gradual_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 1,35,1,TitForTat_2,Gradual_2,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 1,35,2,TitForTat_2,Gradual_2,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 1,35,3,TitForTat_2,Gradual_2,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 1,35,4,TitForTat_2,Gradual_2,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 1,35,5,TitForTat_2,Gradual_2,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 1,35,6,TitForTat_2,Gradual_2,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 1,36,1,TitForTat_2,Prober_1,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 1,37,1,TitForTat_2,Prober_2,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 1,37,2,TitForTat_2,Prober_2,C,D,0,5,Copying opponent's last move.,Testing opponent with defection on second move.
Phase 1,38,1,TitForTat_2,Alternator_1,C,C,3,3,Copying opponent's last move.,Alternating pattern: cooperate on even-numbered rounds.
Phase 1,38,2,TitForTat_2,Alternator_1,C,D,0,5,Copying opponent's last move.,Alternating pattern: defect on odd-numbered rounds.
Phase 1,39,1,TitForTat_2,Alternator_2,C,C,3,3,Copying opponent's last move.,Alternating pattern: cooperate on even-numbered rounds.
Phase 1,39,2,TitForTat_2,Alternator_2,C,D,0,5,Copying opponent's last move.,Alternating pattern: defect on odd-numbered rounds.
Phase 1,40,1,TitForTat_2,Bayesian_1,C,C,3,3,Copying opponent's last move.,Starting with cooperation to gather data.
Phase 1,41,1,TitForTat_2,Bayesian_2,C,C,3,3,Copying opponent's last move.,Starting with cooperation to gather data.
Phase 1,41,2,TitForTat_2,Bayesian_2,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.10, grim_trigger:0.10, win_stay_lose_shift:0.10, random:0.10, generous_tft:0.10, suspicious_tft:0.10, gradual:0.10, prober:0.10, alternator:0.10, always_cooperate:0.10. Using TFT."
Phase 1,41,3,TitForTat_2,Bayesian_2,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.13, grim_trigger:0.13, win_stay_lose_shift:0.13, random:0.07, generous_tft:0.13, suspicious_tft:0.13, gradual:0.13, prober:0.01, alternator:0.01, always_cooperate:0.13. Using TFT."
Phase 1,41,4,TitForTat_2,Bayesian_2,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.14, grim_trigger:0.14, win_stay_lose_shift:0.14, random:0.04, generous_tft:0.14, suspicious_tft:0.14, gradual:0.14, prober:0.01, alternator:0.01, always_cooperate:0.14. Using TFT."
Phase 1,41,5,TitForTat_2,Bayesian_2,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.14, grim_trigger:0.14, win_stay_lose_shift:0.14, random:0.02, generous_tft:0.14, suspicious_tft:0.14, gradual:0.14, prober:0.00, alternator:0.00, always_cooperate:0.14. Using TFT."
Phase 1,41,6,TitForTat_2,Bayesian_2,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.14, grim_trigger:0.14, win_stay_lose_shift:0.14, random:0.01, generous_tft:0.14, suspicious_tft:0.14, gradual:0.14, prober:0.00, alternator:0.00, always_cooperate:0.14. Using TFT."
Phase 1,41,7,TitForTat_2,Bayesian_2,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.14, grim_trigger:0.14, win_stay_lose_shift:0.14, random:0.01, generous_tft:0.14, suspicious_tft:0.14, gradual:0.14, prober:0.00, alternator:0.00, always_cooperate:0.14. Using TFT."
Phase 1,41,8,TitForTat_2,Bayesian_2,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.14, grim_trigger:0.14, win_stay_lose_shift:0.14, random:0.00, generous_tft:0.14, suspicious_tft:0.14, gradual:0.14, prober:0.00, alternator:0.00, always_cooperate:0.14. Using TFT."
Phase 1,41,9,TitForTat_2,Bayesian_2,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.14, grim_trigger:0.14, win_stay_lose_shift:0.14, random:0.00, generous_tft:0.14, suspicious_tft:0.14, gradual:0.14, prober:0.00, alternator:0.00, always_cooperate:0.14. Using TFT."
Phase 1,41,10,TitForTat_2,Bayesian_2,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.14, grim_trigger:0.14, win_stay_lose_shift:0.14, random:0.00, generous_tft:0.14, suspicious_tft:0.14, gradual:0.14, prober:0.00, alternator:0.00, always_cooperate:0.14. Using TFT."
Phase 1,41,11,TitForTat_2,Bayesian_2,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.14, grim_trigger:0.14, win_stay_lose_shift:0.14, random:0.00, generous_tft:0.14, suspicious_tft:0.14, gradual:0.14, prober:0.00, alternator:0.00, always_cooperate:0.14. Using TFT."
Phase 1,41,12,TitForTat_2,Bayesian_2,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.14, grim_trigger:0.14, win_stay_lose_shift:0.14, random:0.00, generous_tft:0.14, suspicious_tft:0.14, gradual:0.14, prober:0.00, alternator:0.00, always_cooperate:0.14. Using TFT."
Phase 1,42,1,TitForTat_2,OpenAI_1,C,C,3,3,Copying opponent's last move.,"Since no moves have been played yet, I have no information about my opponent's tendencies or previous behavior. In the absence of any history, the best strategy is to start with cooperation. This encourages a positive interaction and sets a foundation for trust."
Phase 1,42,2,TitForTat_2,OpenAI_1,C,C,3,3,Copying opponent's last move.,"Given that both I and my opponent cooperated in the first round, it suggests that they may be willing to continue cooperating. Cooperation can lead to a mutually beneficial outcome over time. Since this is the first move, I believe it is wise to continue cooperating to build trust and encourage my opponent to maintain this strategy. Therefore, I will choose to cooperate again in hopes that my opponent does the same, leading to a score of 3 points for both of us."
Phase 1,42,3,TitForTat_2,OpenAI_1,C,C,3,3,Copying opponent's last move.,"Given that both I and my opponent have cooperated in the last two rounds, it suggests a tendency towards mutual cooperation. This could indicate trust and a willingness to continue cooperating for mutual benefit. Since the last moves were both (C, C), I believe it is best to keep this cooperative strategy going, as it maximizes points for both of us in the long run. Therefore, I will continue to cooperate in hopes of maintaining this positive outcome."
Phase 1,42,4,TitForTat_2,OpenAI_1,C,C,3,3,Copying opponent's last move.,"So far, both I and my opponent have cooperated in all three rounds, leading to a steady score of 3 points each. This consistent cooperation suggests that my opponent is likely adopting a cooperative strategy as well. Given that there is a 25% chance that the match could end after any round, I want to maximize my score while still maintaining the potential for future cooperation. If I continue to cooperate, I ensure that I get at least 3 points if the match ends after this round. Since the history indicates strong cooperation, I will continue with my cooperative strategy to reinforce this positive dynamic."
Phase 1,43,1,TitForTat_2,OpenAI_2,C,C,3,3,Copying opponent's last move.,"Since this is the first round of the game and there are no previous moves to consider, I will choose to cooperate. Starting with cooperation can establish a mutually beneficial relationship, encouraging my opponent to cooperate in future rounds, especially since the match can end unpredictably. This approach maximizes the potential for gaining points over time."
Phase 1,43,2,TitForTat_2,OpenAI_2,C,C,3,3,Copying opponent's last move.,"Since both I and my opponent have cooperated in the last round, it indicates a willingness to maintain a cooperative strategy. Cooperation can lead to mutual benefits in terms of points, as both players receive 3 points when they cooperate. Given that we have just started and established a cooperative foundation, I believe it is advantageous to continue this strategy for now. However, I must remain cautious of the potential for my opponent to defect in the future. Therefore, while I will continue to cooperate this round, I will keep an eye on my opponent's moves in subsequent rounds."
Phase 1,44,1,TitForTat_2,Gemini_1,C,C,3,3,Copying opponent's last move.,"This is the very first round, so there is no history of moves to base my decision on. My goal is to maximize my score over the course of the match, which has an unknown number of rounds. Starting with a cooperative move (C) is generally the best opening strategy in an iterated Prisoner's Dilemma when the opponent's strategy is unknown. This is because it signals a willingness to cooperate, which can lead to a mutually beneficial outcome (C,C) where both players receive 3 points per round. While defecting (D) on the first move *could* yield 5 points if the opponent cooperates (C,D), it's more likely to provoke the opponent into permanent defection, leading to a series of (D,D) rounds (1 point each), which is a much lower score than (C,C) in the long run. By starting with C, I open the door for sustained cooperation. If the opponent defects, I can adjust my strategy in subsequent rounds."
Phase 1,44,2,TitForTat_2,Gemini_1,C,C,3,3,Copying opponent's last move.,"In the first round, both of us cooperated, resulting in a positive outcome for both players. This initial cooperation suggests that the opponent may be willing to cooperate in future rounds. Given the unknown and probabilistic end to the game (25% chance of ending after any round), a strategy that promotes mutual cooperation tends to maximize long-term scores. The Tit-for-Tat strategy is generally robust in such scenarios: it starts with cooperation and then mirrors the opponent's previous move. This strategy is """"nice"""" (never defects first), """"retaliatory"""" (punishes defection), and """"forgiving"""" (resumes cooperation if the opponent does). Since the opponent cooperated in the last round, mirroring their move by cooperating again is the best way to encourage continued mutual cooperation. While defecting now might yield a temporary gain if the opponent cooperates again (5 points for me, 0 for them), it's highly likely to trigger a retaliatory defection from the opponent in subsequent rounds, leading to a D-D spiral (1 point each), which significantly reduces both players' scores over time. Maintaining cooperation (C-C, 3 points each) leads to a higher expected score over the course of the game compared to a D-D state."
Phase 1,45,1,TitForTat_2,Gemini_2,C,C,3,3,Copying opponent's last move.,"As this is the very first round and no moves have been played yet, I have no information about my opponent's strategy. In an iterated Prisoner's Dilemma with an uncertain end, the most robust and generally highest-scoring strategy is often one that begins by cooperating. Starting with Cooperation (C) signals a willingness to cooperate and allows for the possibility of establishing a mutually beneficial pattern of (C,C) moves, which yields 3 points per round for both players. This is significantly better than a (D,D) outcome, which yields only 1 point per round. While defecting on the first move could yield 5 points if the opponent cooperates (D,C), it risks immediately breaking trust and potentially leading to a long series of mutual defection rounds (D,D), which would severely limit my total score. If the opponent defects in this round, I can adjust my strategy accordingly in the subsequent rounds."
Phase 1,45,2,TitForTat_2,Gemini_2,C,C,3,3,Copying opponent's last move.,"The opponent cooperated in the first round, which is a positive signal indicating a willingness to establish mutual cooperation. To encourage this cooperative behavior and maximize our scores over the long term, it is strategic to reciprocate with cooperation. This aligns with a Tit-for-Tat strategy, which is generally effective in iterated Prisoner's Dilemma games with an unknown number of rounds."
Phase 1,45,3,TitForTat_2,Gemini_2,C,C,3,3,Copying opponent's last move.,"The opponent has consistently cooperated in the first two rounds. This suggests they are either playing a cooperative strategy, like Tit-for-Tat, or they are testing my willingness to cooperate. To maximize my score over the course of the match, fostering mutual cooperation is generally the most robust strategy. If I were to defect now, I might gain 5 points in this round, but I risk breaking the established cooperation and potentially leading the opponent to defect in subsequent rounds. This could result in a cycle of mutual defection (D,D), where both players only get 1 point per round, which is significantly worse than the 3 points we both get from mutual cooperation (C,C). Given that the match can end randomly, maintaining a high average score per round is crucial. Reciprocating cooperation (as in Tit-for-Tat) is a proven strategy that encourages stable, mutually beneficial outcomes while also being prepared to punish defection if it occurs. Since the opponent has cooperated, I will continue to cooperate to reinforce this positive pattern."
Phase 1,46,1,GrimTrigger_1,GrimTrigger_2,C,C,3,3,Starting with cooperation.,Starting with cooperation.
Phase 1,47,1,GrimTrigger_1,WinStayLoseShift_1,C,C,3,3,Starting with cooperation.,Starting with cooperation.
Phase 1,47,2,GrimTrigger_1,WinStayLoseShift_1,C,C,3,3,"Opponent has always cooperated, so I will cooperate.","Last round was a 'win', staying with C."
Phase 1,47,3,GrimTrigger_1,WinStayLoseShift_1,C,C,3,3,"Opponent has always cooperated, so I will cooperate.","Last round was a 'win', staying with C."
Phase 1,48,1,GrimTrigger_1,WinStayLoseShift_2,C,C,3,3,Starting with cooperation.,Starting with cooperation.
Phase 1,49,1,GrimTrigger_1,Random_1,C,C,3,3,Starting with cooperation.,Randomly chose C.
Phase 1,49,2,GrimTrigger_1,Random_1,C,C,3,3,"Opponent has always cooperated, so I will cooperate.",Randomly chose C.
Phase 1,49,3,GrimTrigger_1,Random_1,C,C,3,3,"Opponent has always cooperated, so I will cooperate.",Randomly chose C.
Phase 1,49,4,GrimTrigger_1,Random_1,C,C,3,3,"Opponent has always cooperated, so I will cooperate.",Randomly chose C.
Phase 1,49,5,GrimTrigger_1,Random_1,C,D,0,5,"Opponent has always cooperated, so I will cooperate.",Randomly chose D.
Phase 1,49,6,GrimTrigger_1,Random_1,D,C,5,0,"Opponent has defected before, so I will defect forever.",Randomly chose C.
Phase 1,49,7,GrimTrigger_1,Random_1,D,D,1,1,"Opponent has defected before, so I will defect forever.",Randomly chose D.
Phase 1,49,8,GrimTrigger_1,Random_1,D,D,1,1,"Opponent has defected before, so I will defect forever.",Randomly chose D.
Phase 1,49,9,GrimTrigger_1,Random_1,D,D,1,1,"Opponent has defected before, so I will defect forever.",Randomly chose D.
Phase 1,49,10,GrimTrigger_1,Random_1,D,C,5,0,"Opponent has defected before, so I will defect forever.",Randomly chose C.
Phase 1,49,11,GrimTrigger_1,Random_1,D,D,1,1,"Opponent has defected before, so I will defect forever.",Randomly chose D.
Phase 1,50,1,GrimTrigger_1,Random_2,C,C,3,3,Starting with cooperation.,Randomly chose C.
Phase 1,50,2,GrimTrigger_1,Random_2,C,D,0,5,"Opponent has always cooperated, so I will cooperate.",Randomly chose D.
Phase 1,50,3,GrimTrigger_1,Random_2,D,D,1,1,"Opponent has defected before, so I will defect forever.",Randomly chose D.
Phase 1,50,4,GrimTrigger_1,Random_2,D,C,5,0,"Opponent has defected before, so I will defect forever.",Randomly chose C.
Phase 1,50,5,GrimTrigger_1,Random_2,D,C,5,0,"Opponent has defected before, so I will defect forever.",Randomly chose C.
Phase 1,50,6,GrimTrigger_1,Random_2,D,D,1,1,"Opponent has defected before, so I will defect forever.",Randomly chose D.
Phase 1,50,7,GrimTrigger_1,Random_2,D,C,5,0,"Opponent has defected before, so I will defect forever.",Randomly chose C.
Phase 1,51,1,GrimTrigger_1,GenerousTFT_1,C,C,3,3,Starting with cooperation.,Starting with cooperation.
Phase 1,51,2,GrimTrigger_1,GenerousTFT_1,C,C,3,3,"Opponent has always cooperated, so I will cooperate.","Opponent cooperated, so I'm cooperating too."
Phase 1,51,3,GrimTrigger_1,GenerousTFT_1,C,C,3,3,"Opponent has always cooperated, so I will cooperate.","Opponent cooperated, so I'm cooperating too."
Phase 1,51,4,GrimTrigger_1,GenerousTFT_1,C,C,3,3,"Opponent has always cooperated, so I will cooperate.","Opponent cooperated, so I'm cooperating too."
Phase 1,52,1,GrimTrigger_1,GenerousTFT_2,C,C,3,3,Starting with cooperation.,Starting with cooperation.
Phase 1,53,1,GrimTrigger_1,SuspiciousTFT_1,C,D,0,5,Starting with cooperation.,Starting with defection (suspicious).
Phase 1,53,2,GrimTrigger_1,SuspiciousTFT_1,D,C,5,0,"Opponent has defected before, so I will defect forever.",Copying opponent's last move (C).
Phase 1,53,3,GrimTrigger_1,SuspiciousTFT_1,D,D,1,1,"Opponent has defected before, so I will defect forever.",Copying opponent's last move (D).
Phase 1,53,4,GrimTrigger_1,SuspiciousTFT_1,D,D,1,1,"Opponent has defected before, so I will defect forever.",Copying opponent's last move (D).
Phase 1,53,5,GrimTrigger_1,SuspiciousTFT_1,D,D,1,1,"Opponent has defected before, so I will defect forever.",Copying opponent's last move (D).
Phase 1,53,6,GrimTrigger_1,SuspiciousTFT_1,D,D,1,1,"Opponent has defected before, so I will defect forever.",Copying opponent's last move (D).
Phase 1,53,7,GrimTrigger_1,SuspiciousTFT_1,D,D,1,1,"Opponent has defected before, so I will defect forever.",Copying opponent's last move (D).
Phase 1,53,8,GrimTrigger_1,SuspiciousTFT_1,D,D,1,1,"Opponent has defected before, so I will defect forever.",Copying opponent's last move (D).
Phase 1,53,9,GrimTrigger_1,SuspiciousTFT_1,D,D,1,1,"Opponent has defected before, so I will defect forever.",Copying opponent's last move (D).
Phase 1,53,10,GrimTrigger_1,SuspiciousTFT_1,D,D,1,1,"Opponent has defected before, so I will defect forever.",Copying opponent's last move (D).
Phase 1,53,11,GrimTrigger_1,SuspiciousTFT_1,D,D,1,1,"Opponent has defected before, so I will defect forever.",Copying opponent's last move (D).
Phase 1,53,12,GrimTrigger_1,SuspiciousTFT_1,D,D,1,1,"Opponent has defected before, so I will defect forever.",Copying opponent's last move (D).
Phase 1,54,1,GrimTrigger_1,SuspiciousTFT_2,C,D,0,5,Starting with cooperation.,Starting with defection (suspicious).
Phase 1,54,2,GrimTrigger_1,SuspiciousTFT_2,D,C,5,0,"Opponent has defected before, so I will defect forever.",Copying opponent's last move (C).
Phase 1,54,3,GrimTrigger_1,SuspiciousTFT_2,D,D,1,1,"Opponent has defected before, so I will defect forever.",Copying opponent's last move (D).
Phase 1,55,1,GrimTrigger_1,Gradual_1,C,C,3,3,Starting with cooperation.,Starting with cooperation.
Phase 1,56,1,GrimTrigger_1,Gradual_2,C,C,3,3,Starting with cooperation.,Starting with cooperation.
Phase 1,56,2,GrimTrigger_1,Gradual_2,C,C,3,3,"Opponent has always cooperated, so I will cooperate.","Opponent cooperated, so I'm cooperating too."
Phase 1,57,1,GrimTrigger_1,Prober_1,C,C,3,3,Starting with cooperation.,Starting with cooperation.
Phase 1,57,2,GrimTrigger_1,Prober_1,C,D,0,5,"Opponent has always cooperated, so I will cooperate.",Testing opponent with defection on second move.
Phase 1,57,3,GrimTrigger_1,Prober_1,D,C,5,0,"Opponent has defected before, so I will defect forever.",Back to cooperation for the third move.
Phase 1,58,1,GrimTrigger_1,Prober_2,C,C,3,3,Starting with cooperation.,Starting with cooperation.
Phase 1,58,2,GrimTrigger_1,Prober_2,C,D,0,5,"Opponent has always cooperated, so I will cooperate.",Testing opponent with defection on second move.
Phase 1,58,3,GrimTrigger_1,Prober_2,D,C,5,0,"Opponent has defected before, so I will defect forever.",Back to cooperation for the third move.
Phase 1,58,4,GrimTrigger_1,Prober_2,D,D,1,1,"Opponent has defected before, so I will defect forever.","Playing Tit-for-Tat, copying opponent's last move (D)."
Phase 1,58,5,GrimTrigger_1,Prober_2,D,D,1,1,"Opponent has defected before, so I will defect forever.","Playing Tit-for-Tat, copying opponent's last move (D)."
Phase 1,58,6,GrimTrigger_1,Prober_2,D,D,1,1,"Opponent has defected before, so I will defect forever.","Playing Tit-for-Tat, copying opponent's last move (D)."
Phase 1,59,1,GrimTrigger_1,Alternator_1,C,C,3,3,Starting with cooperation.,Alternating pattern: cooperate on even-numbered rounds.
Phase 1,60,1,GrimTrigger_1,Alternator_2,C,C,3,3,Starting with cooperation.,Alternating pattern: cooperate on even-numbered rounds.
Phase 1,60,2,GrimTrigger_1,Alternator_2,C,D,0,5,"Opponent has always cooperated, so I will cooperate.",Alternating pattern: defect on odd-numbered rounds.
Phase 1,60,3,GrimTrigger_1,Alternator_2,D,C,5,0,"Opponent has defected before, so I will defect forever.",Alternating pattern: cooperate on even-numbered rounds.
Phase 1,60,4,GrimTrigger_1,Alternator_2,D,D,1,1,"Opponent has defected before, so I will defect forever.",Alternating pattern: defect on odd-numbered rounds.
Phase 1,60,5,GrimTrigger_1,Alternator_2,D,C,5,0,"Opponent has defected before, so I will defect forever.",Alternating pattern: cooperate on even-numbered rounds.
Phase 1,61,1,GrimTrigger_1,Bayesian_1,C,C,3,3,Starting with cooperation.,Starting with cooperation to gather data.
Phase 1,61,2,GrimTrigger_1,Bayesian_1,C,C,3,3,"Opponent has always cooperated, so I will cooperate.","Not confident in opponent strategy yet. Probs: tit_for_tat:0.10, grim_trigger:0.10, win_stay_lose_shift:0.10, random:0.10, generous_tft:0.10, suspicious_tft:0.10, gradual:0.10, prober:0.10, alternator:0.10, always_cooperate:0.10. Using TFT."
Phase 1,61,3,GrimTrigger_1,Bayesian_1,C,C,3,3,"Opponent has always cooperated, so I will cooperate.","Not confident in opponent strategy yet. Probs: tit_for_tat:0.13, grim_trigger:0.13, win_stay_lose_shift:0.13, random:0.07, generous_tft:0.13, suspicious_tft:0.13, gradual:0.13, prober:0.01, alternator:0.01, always_cooperate:0.13. Using TFT."
Phase 1,61,4,GrimTrigger_1,Bayesian_1,C,C,3,3,"Opponent has always cooperated, so I will cooperate.","Not confident in opponent strategy yet. Probs: tit_for_tat:0.14, grim_trigger:0.14, win_stay_lose_shift:0.14, random:0.04, generous_tft:0.14, suspicious_tft:0.14, gradual:0.14, prober:0.01, alternator:0.01, always_cooperate:0.14. Using TFT."
Phase 1,61,5,GrimTrigger_1,Bayesian_1,C,C,3,3,"Opponent has always cooperated, so I will cooperate.","Not confident in opponent strategy yet. Probs: tit_for_tat:0.14, grim_trigger:0.14, win_stay_lose_shift:0.14, random:0.02, generous_tft:0.14, suspicious_tft:0.14, gradual:0.14, prober:0.00, alternator:0.00, always_cooperate:0.14. Using TFT."
