Evolutionary Prisoner's Dilemma Tournament Results
Generated on,2025-06-02 13:07:27
Termination Probability,10%
OpenAI Model Used,gpt-3.5-turbo
Gemini Model Used,gemini-1.5-flash-preview-0514 

SECTION 1: POPULATION HISTORY
Phase,Alternator,Bayesian,Gemini,GenerousTFT,Gradual,GrimTrigger,OpenAI,Prober,Random,SuspiciousTFT,TitForTat,WinStayLoseShift
Phase 1,2,2,2,2,2,2,2,2,2,2,2,2
Phase 2,2,2,2,2,2,3,2,2,1,2,2,2
Phase 3,1,2,2,2,2,3,2,1,1,2,2,4
Phase 4,1,3,2,2,2,4,2,1,0,0,2,5
Phase 5,0,3,2,2,2,5,2,0,0,0,2,6

SECTION 2: STRATEGY PERFORMANCE BY PHASE
Phase,Strategy,ScorePerMove,ScorePerMatch,TotalScore,TotalRounds,MatchesPlayed
Phase 1,GrimTrigger,2.786,22.587,1039,373,46
Phase 1,GenerousTFT,2.779,28.761,1323,476,46
Phase 1,Bayesian,2.766,29.761,1369,495,46
Phase 1,TitForTat,2.763,21.5,989,358,46
Phase 1,Gradual,2.726,30.935,1423,522,46
Phase 1,Gemini,2.698,24.283,1117,414,46
Phase 1,WinStayLoseShift,2.537,23.935,1101,434,46
Phase 1,OpenAI,2.501,25.065,1153,461,46
Phase 1,SuspiciousTFT,2.438,19.609,902,370,46
Phase 1,Alternator,2.304,24.043,1106,480,46
Phase 1,Prober,2.244,18.826,866,386,46
Phase 1,Random,2.084,18.978,873,419,46
Phase 2,WinStayLoseShift,2.775,29.022,1335,481,46
Phase 2,TitForTat,2.746,28.478,1310,477,46
Phase 2,GenerousTFT,2.743,28.022,1289,470,46
Phase 2,Bayesian,2.737,28.674,1319,482,46
Phase 2,Gemini,2.58,23.109,1063,412,46
Phase 2,GrimTrigger,2.51,21.754,1501,598,69
Phase 2,OpenAI,2.499,27.109,1247,499,46
Phase 2,Gradual,2.493,25.522,1174,471,46
Phase 2,SuspiciousTFT,2.327,24.935,1147,493,46
Phase 2,Random,2.153,22.087,508,236,23
Phase 2,Prober,2.142,26.261,1208,564,46
Phase 2,Alternator,2.077,21.087,970,467,46
Phase 3,Bayesian,2.882,27.13,1248,433,46
Phase 3,GrimTrigger,2.822,26.58,1834,650,69
Phase 3,WinStayLoseShift,2.796,25.707,2365,846,92
Phase 3,Gradual,2.782,26.609,1224,440,46
Phase 3,TitForTat,2.769,29.674,1365,493,46
Phase 3,GenerousTFT,2.735,26.283,1209,442,46
Phase 3,OpenAI,2.564,28.652,1318,514,46
Phase 3,Prober,2.357,21.522,495,210,23
Phase 3,Gemini,2.303,22.783,1048,455,46
Phase 3,Alternator,2.114,16.087,370,175,23
Phase 3,SuspiciousTFT,2.061,21.413,985,478,46
Phase 3,Random,1.947,15.913,366,188,23
Phase 4,GenerousTFT,2.947,28.761,1323,449,46
Phase 4,WinStayLoseShift,2.924,27.461,3158,1080,115
Phase 4,GrimTrigger,2.912,22.348,2056,706,92
Phase 4,OpenAI,2.884,21.13,972,337,46
Phase 4,TitForTat,2.875,23.435,1078,375,46
Phase 4,Bayesian,2.79,30.449,2101,753,69
Phase 4,Gradual,2.745,20.348,936,341,46
Phase 4,Gemini,2.611,23.043,1060,406,46
Phase 4,Prober,2.277,18.217,419,184,23
Phase 4,Alternator,2.101,18.174,418,199,23
Phase 5,Gradual,2.988,27.804,1279,428,46
Phase 5,TitForTat,2.967,25.283,1163,392,46
Phase 5,WinStayLoseShift,2.951,26.022,3591,1217,138
Phase 5,GrimTrigger,2.937,27.991,3219,1096,115
Phase 5,GenerousTFT,2.934,28.13,1294,441,46
Phase 5,Bayesian,2.929,31.797,2194,749,69
Phase 5,OpenAI,2.899,22.565,1038,358,46
Phase 5,Gemini,2.523,20.457,941,373,46

SECTION 3: COMPLETE MATCH AND ROUND DATA
Phase,Match,Round,Agent1,Agent2,Move1,Move2,Payoff1,Payoff2,Reasoning1,Reasoning2
Phase 1,20,1,TitForTat_1,OpenAI_1,C,C,3,3,Copying opponent's last move.,"Since this is the first round and I have no information about my opponent's strategy, it is best to start with cooperation. By cooperating, I establish a baseline of trust and openness, which may lead to mutual cooperation in future rounds. Additionally, if my opponent starts with cooperation as well, we both can benefit from the higher payoff of mutual cooperation. Therefore, I will choose:"
Phase 1,20,2,TitForTat_1,OpenAI_1,C,C,3,3,Copying opponent's last move.,"I will choose to cooperate in the next round. Reasoning: Since in the previous round both my opponent and I cooperated, we both received 3 points each. It seems that my opponent might be inclined to cooperate for mutual benefit. Therefore, I will continue to cooperate in the hopes of maintaining a cooperative relationship and maximizing my points in the long run."
Phase 1,20,3,TitForTat_1,OpenAI_1,C,C,3,3,Copying opponent's last move.,"Based on the previous rounds where both my opponent and I cooperated, it seems that there is a possibility of mutual cooperation. Continuing to cooperate might lead to a pattern of mutual cooperation, which would result in both of us receiving 3 points each. Therefore, I will choose to cooperate again in this round."
Phase 1,21,1,TitForTat_1,OpenAI_2,C,C,3,3,Copying opponent's last move.,"Since this is the first round and I have no information about my opponent's strategy, it is a neutral starting point. In the first round, it is usually beneficial to cooperate (C) as it sets a cooperative tone for the game and establishes trust. Additionally, if my opponent reciprocates cooperation, we both can earn 3 points each. Therefore, I will start with:"
Phase 1,21,2,TitForTat_1,OpenAI_2,C,C,3,3,Copying opponent's last move.,"Cooperating in the first round is usually a good strategy to start building trust with the opponent. Since both of us cooperated in the first round, it might be beneficial to continue cooperating to maintain a balanced score and potentially maximize the total points we both earn in the long run."
Phase 1,21,3,TitForTat_1,OpenAI_2,C,C,3,3,Copying opponent's last move.,"Since both my opponent and I have cooperated in the past two rounds, it seems like there is a possibility of establishing a cooperative relationship. However, I should be cautious as my opponent could decide to defect at any moment. Considering this, I will continue to cooperate in the next round in the hope that my opponent reciprocates the cooperation."
Phase 1,21,4,TitForTat_1,OpenAI_2,C,C,3,3,Copying opponent's last move.,"Based on the history of the game so far, both my opponent and I have cooperated in the last three rounds. This indicates a pattern of cooperation, suggesting that my opponent might continue to cooperate in the next round as well. Therefore, I believe that it is in my best interest to continue cooperating in order to maintain the mutual cooperation and maximize our scores in the game."
Phase 1,21,5,TitForTat_1,OpenAI_2,C,C,3,3,Copying opponent's last move.,"I have been consistently cooperating with my opponent so far, and it has resulted in both of us receiving 3 points in each round. Since there is no indication that my opponent is likely to defect, it seems beneficial to continue cooperating to maintain the mutual benefit of 3 points each. Additionally, the strategy of tit-for-tat, where I match my opponent's previous move, has been effective in establishing cooperation. Therefore, I will choose to cooperate again in the next round."
Phase 1,21,6,TitForTat_1,OpenAI_2,C,C,3,3,Copying opponent's last move.,"Based on the history of our previous moves, it seems that both of us have consistently chosen to cooperate in all the previous rounds. Since both cooperating leads to a higher payoff for both of us compared to both defecting or one defecting while the other cooperates, it would be beneficial to continue cooperating to maintain the mutual benefit. Additionally, since there is no indication that the opponent is likely to defect, cooperating seems like a safe and potentially rewarding choice."
Phase 1,22,1,TitForTat_1,Gemini_1,C,C,3,3,Copying opponent's last move.,"This is the start of the game. Since the game can end randomly at any point, it's important to get points early. Cooperating encourages cooperation which leads to the best mutual outcome.  I'll start with cooperation, hoping the opponent does the same."
Phase 1,22,2,TitForTat_1,Gemini_1,C,C,3,3,Copying opponent's last move.,The opponent cooperated in the first round.  I will cooperate as well to establish potential for mutual cooperation and maximize points over the long run.  Tit for tat is often a good strategy in iterated Prisoner's Dilemma.
Phase 1,22,3,TitForTat_1,Gemini_1,C,C,3,3,Copying opponent's last move.,"They have cooperated twice.  I will cooperate again to maintain the mutually beneficial outcome.  There is always a chance the game will end, so maximizing points each round is important."
Phase 1,22,4,TitForTat_1,Gemini_1,C,C,3,3,Copying opponent's last move.,They have cooperated every time so far.  I will cooperate again hoping they continue to cooperate.
Phase 1,22,5,TitForTat_1,Gemini_1,C,C,3,3,Copying opponent's last move.,"The opponent has cooperated every round so far.  Continuing to cooperate is the best strategy for maximizing points assuming the opponent continues to cooperate.  There is a small chance the game ends after this round, but the potential loss of 2 points (by defecting and getting 5 instead of 3 assuming cooperation) in this round is less than the expected loss from breaking the cycle of cooperation and triggering defection from the opponent in future rounds."
Phase 1,22,6,TitForTat_1,Gemini_1,C,C,3,3,Copying opponent's last move.,"The opponent has cooperated every round so far.  Continuing to cooperate seems like the best strategy to maximize points, as mutual cooperation yields the highest average score per round. There's always the risk of the game ending suddenly, but the potential gains from continued cooperation outweigh the risk of defection."
Phase 1,22,7,TitForTat_1,Gemini_1,C,C,3,3,Copying opponent's last move.,"The opponent has cooperated every time so far.  I will continue to cooperate in hopes of maintaining mutual cooperation and maximizing points.  There's always the risk they will defect, but the potential reward of mutual cooperation is higher than the guaranteed 1 point from defecting."
Phase 1,22,8,TitForTat_1,Gemini_1,C,C,3,3,Copying opponent's last move.,"The opponent has cooperated every round so far.  Continuing to cooperate is the best strategy to maximize points assuming the opponent continues to cooperate.  There is always a chance the opponent will defect, but the high probability of mutual cooperation makes continued cooperation the best choice."
Phase 1,22,9,TitForTat_1,Gemini_1,C,C,3,3,Copying opponent's last move.,"The opponent has cooperated every round so far.  Continuing to cooperate seems like the best strategy to maximize points, as mutual cooperation yields the highest average score per round. There's always a chance the game ends on any given round, so maximizing points each round is important. Defecting would give a short term gain, but risks the opponent retaliating and lowering the overall score in the long run if the game continues."
Phase 1,22,10,TitForTat_1,Gemini_1,C,C,3,3,Copying opponent's last move.,"My opponent has cooperated every time so far.  I will continue to cooperate in hopes of maintaining this mutually beneficial strategy.  There's always the risk they'll defect, but the consistent cooperation suggests they are also aiming for long-term gain.  Since the game can end randomly, defecting now for a small gain isn't worth the risk of losing out on future mutual cooperation."
Phase 1,22,11,TitForTat_1,Gemini_1,C,C,3,3,Copying opponent's last move.,"My opponent has cooperated every single round so far.  There is a strong incentive to continue cooperating, as mutual cooperation yields the highest average score per round.  There's a 10% chance the game ends after each round, so maximizing points each round is important.  Defecting would give me 5 points this round, but likely destroy future cooperation and lower my overall score."
Phase 1,22,12,TitForTat_1,Gemini_1,C,C,3,3,Copying opponent's last move.,"We've cooperated successfully for 11 rounds.  Continuing to cooperate is the best strategy for maximizing points if the game continues, and there's a 90% chance it will. Defecting would only offer a short-term advantage, but risks retaliation and lower scores in the long run."
Phase 1,22,13,TitForTat_1,Gemini_1,C,C,3,3,Copying opponent's last move.,"My opponent has cooperated every single round so far.  There's a good chance they will continue to cooperate. Since there's always a chance the game will end, continuing to cooperate maximizes my expected points if they also cooperate. However, there is also the risk of being exploited. I'll cooperate one more time to encourage cooperation but consider defecting if the opponent starts defecting."
Phase 1,22,14,TitForTat_1,Gemini_1,C,C,3,3,Copying opponent's last move.,"My opponent has cooperated every single round so far.  There's a strong incentive to continue cooperating to maintain the mutual benefit.  There is a small chance the game will end this turn (10%), so defecting would give me a slight edge *if* the game ends. However, if the game continues, sustained cooperation yields far greater rewards. So, I will continue to cooperate."
Phase 1,22,15,TitForTat_1,Gemini_1,C,C,3,3,Copying opponent's last move.,"My opponent has cooperated every single round so far.  There's a strong incentive for both of us to maintain cooperation to maximize points.  Since there's a chance the game ends on any given round, defecting now would give me a short-term gain but risks missing out on future mutual cooperation if the game continues. I will continue to cooperate."
Phase 1,22,16,TitForTat_1,Gemini_1,C,D,0,5,Copying opponent's last move.,"My opponent has cooperated every single time so far.  There's a strong incentive to continue cooperating to maintain the mutual benefit.  There's always the risk they might defect, but the consistent cooperation suggests a strategy focused on mutual gain.  Since the game can end randomly, defecting now would only offer a short-term advantage, while maintaining cooperation maximizes the potential score over a longer game. However, given the length of cooperation, I will try defecting once to check the opponent's response."
Phase 1,22,17,TitForTat_1,Gemini_1,D,D,1,1,Copying opponent's last move.,"My opponent has consistently cooperated until the last round. The sudden defection could be a misclick or a change in strategy. Since there's a chance the game ends after any round, I'll defect this round to capitalize on potential future cooperation, but I'm open to returning to cooperation if they cooperate again."
Phase 1,22,18,TitForTat_1,Gemini_1,D,D,1,1,Copying opponent's last move.,"My opponent has defected once after a long string of cooperation.  Since the game could end at any time, I'm going to defect to try to maximize my points.  Tit-for-tat makes sense in infinitely repeated games, but with the random termination, I don't want to risk getting 0 again."
Phase 1,22,19,TitForTat_1,Gemini_1,D,C,5,0,Copying opponent's last move.,"My opponent has consistently cooperated until I defected. Since then, they have also defected.  It seems likely they are now playing a tit-for-tat or similar strategy. To maximize my points, I will cooperate hoping they will too. If they continue to defect, I will switch to defecting as well."
Phase 1,22,20,TitForTat_1,Gemini_1,C,D,0,5,Copying opponent's last move.,"The opponent has mostly cooperated in the past, but defected after I defected. Since there's always a chance the game will end, I should defect to maximize my potential gain, especially since the opponent might also defect."
Phase 1,22,21,TitForTat_1,Gemini_1,D,C,5,0,Copying opponent's last move.,"The opponent has mostly cooperated in the past, but has defected a few times now. Since the game can end randomly, there's an incentive to defect to maximize potential gains, especially as the opponent has shown they are willing to defect. However, mutual cooperation yields the highest average score per round.  Given the relatively high cooperation rate from the opponent, I'll try cooperating again but be ready to switch if they consistently defect."
Phase 1,22,22,TitForTat_1,Gemini_1,C,C,3,3,Copying opponent's last move.,"The opponent seems to have started by cooperating consistently.  After I defected once, they also started defecting.  Then we've alternated defecting/cooperating until the last round where I cooperated and they defected. Since cooperation has been established early on and it's hard to determine their current strategy I'm inclined to cooperate to try and re-establish a pattern of mutual cooperation for maximum points.  However, the shadow of the random termination looms large, making the immediate gains of defecting tempting.  I'll try cooperating one more time, hoping they'll reciprocate."
Phase 1,22,23,TitForTat_1,Gemini_1,C,C,3,3,Copying opponent's last move.,"The opponent has mostly cooperated, but seems to have switched to a more random strategy after I defected.  Since the game can end at any time, there's always an incentive to defect. However, mutual cooperation yields the highest average payoff.  I'll try cooperating again, hoping to re-establish mutual cooperation, but I will be ready to defect if they continue to exploit cooperation."
Phase 1,22,24,TitForTat_1,Gemini_1,C,C,3,3,Copying opponent's last move.,"The opponent has mostly cooperated in the past, including in the last two rounds. While I defected previously and they responded by defecting as well,  we've since returned to mutual cooperation. Given the history and potential for long-term gain, I'll cooperate again."
Phase 1,22,25,TitForTat_1,Gemini_1,C,C,3,3,Copying opponent's last move.,"My opponent has started cooperating and seems to be willing to reciprocate cooperation.  However, they defected in round 12 after a long string of cooperation. Since the game can end randomly, I need to be wary of being exploited towards the end. I will try cooperating again but switch to defection if they defect."
Phase 1,22,26,TitForTat_1,Gemini_1,C,C,3,3,Copying opponent's last move.,"My opponent has started cooperating and we've built up a good streak. However, I defected once and they immediately retaliated.  They then copied my move for a couple of rounds.  After that, I defected and they cooperated, and I exploited that in the following round. Since then we've gone back to mutual cooperation.  Since there's a chance the game will end at any time, I need to consider the possibility of getting a high score quickly.  I'll try cooperating again, hoping they maintain cooperation, but I need to be wary of being exploited."
Phase 1,22,27,TitForTat_1,Gemini_1,C,C,3,3,Copying opponent's last move.,"My opponent has mostly cooperated in the past, especially in the recent rounds.  There was a brief period of defection from both of us, but we've seemingly returned to mutual cooperation. Since there's a chance the game will end at any moment, and cooperation yields the highest mutual reward, I will continue to cooperate in hopes of maintaining this beneficial pattern."
Phase 1,22,28,TitForTat_1,Gemini_1,C,D,0,5,Copying opponent's last move.,"The opponent has mostly cooperated in the past, even after I defected. There was a brief period of mutual defection, but we've returned to mutual cooperation.  Since the game can end randomly at any time, defecting now would give me the highest immediate payoff, especially since the opponent has shown a willingness to cooperate. It's a risk, but a calculated one given the circumstances."
Phase 1,22,29,TitForTat_1,Gemini_1,D,C,5,0,Copying opponent's last move.,"My opponent appears to be mostly cooperative, but they've defected a few times, sometimes in retaliation to my defection. There's always a chance the game will end on the next turn (10% chance), so a defection could give me a slight edge. However, consistent cooperation generally leads to higher scores over time in iterated Prisoner's Dilemma. Given the opponent's mostly cooperative history, and the higher expected value of mutual cooperation, I will cooperate."
Phase 1,23,1,TitForTat_1,Gemini_2,C,C,3,3,Copying opponent's last move.,"Since this is the first move, and the game can end at any time, there's an incentive to defect to maximize potential gain in a short game.  However, sustained cooperation leads to better overall scores in longer games. I'll start by cooperating in hopes of establishing cooperation, but I'll be watching for defection."
Phase 1,23,2,TitForTat_1,Gemini_2,C,C,3,3,Copying opponent's last move.,"The opponent cooperated in the first round.  Since the game can end at any time, and cooperating yields the highest mutual reward, I will cooperate to attempt to establish mutual cooperation."
Phase 1,23,3,TitForTat_1,Gemini_2,C,C,3,3,Copying opponent's last move.,We've both cooperated so far.  Let's continue cooperating to maximize our scores.
Phase 1,23,4,TitForTat_1,Gemini_2,C,C,3,3,Copying opponent's last move.,"They have cooperated every time so far.  I will continue to cooperate, hoping they do the same."
Phase 1,23,5,TitForTat_1,Gemini_2,C,C,3,3,Copying opponent's last move.,"The opponent has cooperated every round so far.  Continuing to cooperate seems like the best strategy to maximize points over the long run, assuming the opponent continues to cooperate. Defecting would give a short-term gain, but risks the opponent retaliating and lowering the overall score in the long run."
Phase 1,23,6,TitForTat_1,Gemini_2,C,C,3,3,Copying opponent's last move.,"The opponent has cooperated every round so far.  Continuing to cooperate is the best strategy to maximize points assuming the opponent continues to cooperate.  There is always a chance the opponent will defect, but the consistent cooperation makes continued cooperation the most logical choice."
Phase 1,23,7,TitForTat_1,Gemini_2,C,C,3,3,Copying opponent's last move.,"The opponent has cooperated every round so far.  Since there is a chance the game will end after any round, continuing to cooperate is the best strategy to maximize points.  Mutual cooperation yields the highest average payoff per round.  Defecting would only be advantageous if I knew for certain it was the last round."
Phase 1,23,8,TitForTat_1,Gemini_2,C,C,3,3,Copying opponent's last move.,"The opponent has cooperated every time so far.  There's a good chance they will continue to cooperate. Since the game could end at any time, continuing to cooperate maximizes the expected value given the 10% chance of the game ending. Defecting would give a short-term gain, but risks losing out on future cooperation."
Phase 1,23,9,TitForTat_1,Gemini_2,C,C,3,3,Copying opponent's last move.,"The opponent has cooperated every time so far.  Continuing to cooperate seems like the best strategy to maximize points over the long run, assuming the opponent continues to cooperate. Defecting would give a short term gain but likely lead to less cooperation in the future and lower overall score."
Phase 1,23,10,TitForTat_1,Gemini_2,C,C,3,3,Copying opponent's last move.,"My opponent has cooperated every time so far.  There's a good chance they will cooperate again. Since there's always a chance the game will end, I should defect to maximize my potential gain, but given the consistent cooperation, I'll cooperate again to maintain the mutually beneficial outcome."
Phase 1,23,11,TitForTat_1,Gemini_2,C,C,3,3,Copying opponent's last move.,"My opponent has cooperated every time so far.  There's a good chance they will continue to cooperate, so I will cooperate as well to maximize points if the game continues. There is always the risk they will defect, but the potential reward of mutual cooperation is higher than the risk of defection, especially given their established pattern."
Phase 1,23,12,TitForTat_1,Gemini_2,C,C,3,3,Copying opponent's last move.,"My opponent has cooperated every single round so far.  There's a strong incentive to continue cooperating to maintain the mutual benefit.  Defecting would give me 5 points this round, but it's likely to damage future cooperation and reduce my long-term score, especially since the game could end at any time. It's possible they are playing a strategy like Tit-for-Tat but even if they are playing a strategy that defects, it would hurt me for only 1 round (after which I can also defect) whereas if they defect once I defect it would have mutual harm for as long as the game lasts. Hence, cooperation is clearly the best option."
Phase 1,24,1,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 1,24,2,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 1,24,3,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 1,24,4,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 1,24,5,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 1,24,6,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 1,25,1,TitForTat_2,GrimTrigger_2,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 1,25,2,TitForTat_2,GrimTrigger_2,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 1,25,3,TitForTat_2,GrimTrigger_2,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 1,25,4,TitForTat_2,GrimTrigger_2,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 1,25,5,TitForTat_2,GrimTrigger_2,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 1,25,6,TitForTat_2,GrimTrigger_2,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 1,25,7,TitForTat_2,GrimTrigger_2,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 1,25,8,TitForTat_2,GrimTrigger_2,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 1,25,9,TitForTat_2,GrimTrigger_2,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 1,25,10,TitForTat_2,GrimTrigger_2,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 1,26,1,TitForTat_2,WinStayLoseShift_1,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 1,27,1,TitForTat_2,WinStayLoseShift_2,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 1,27,2,TitForTat_2,WinStayLoseShift_2,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 1,27,3,TitForTat_2,WinStayLoseShift_2,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 1,27,4,TitForTat_2,WinStayLoseShift_2,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 1,27,5,TitForTat_2,WinStayLoseShift_2,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 1,27,6,TitForTat_2,WinStayLoseShift_2,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 1,27,7,TitForTat_2,WinStayLoseShift_2,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 1,27,8,TitForTat_2,WinStayLoseShift_2,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 1,28,1,TitForTat_2,Random_1,C,D,0,5,Copying opponent's last move.,Randomly chose D.
Phase 1,28,2,TitForTat_2,Random_1,D,C,5,0,Copying opponent's last move.,Randomly chose C.
Phase 1,28,3,TitForTat_2,Random_1,C,D,0,5,Copying opponent's last move.,Randomly chose D.
Phase 1,28,4,TitForTat_2,Random_1,D,C,5,0,Copying opponent's last move.,Randomly chose C.
Phase 1,28,5,TitForTat_2,Random_1,C,C,3,3,Copying opponent's last move.,Randomly chose C.
Phase 1,29,1,TitForTat_2,Random_2,C,D,0,5,Copying opponent's last move.,Randomly chose D.
Phase 1,29,2,TitForTat_2,Random_2,D,D,1,1,Copying opponent's last move.,Randomly chose D.
Phase 1,29,3,TitForTat_2,Random_2,D,D,1,1,Copying opponent's last move.,Randomly chose D.
Phase 1,29,4,TitForTat_2,Random_2,D,D,1,1,Copying opponent's last move.,Randomly chose D.
Phase 1,29,5,TitForTat_2,Random_2,D,C,5,0,Copying opponent's last move.,Randomly chose C.
Phase 1,30,1,TitForTat_2,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 1,30,2,TitForTat_2,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 1,30,3,TitForTat_2,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 1,30,4,TitForTat_2,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 1,30,5,TitForTat_2,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 1,30,6,TitForTat_2,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 1,30,7,TitForTat_2,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 1,30,8,TitForTat_2,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 1,30,9,TitForTat_2,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 1,30,10,TitForTat_2,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
Phase 1,30,11,TitForTat_2,GenerousTFT_1,C,C,3,3,Copying opponent's last move.,"Opponent cooperated, so I'm cooperating too."
